ID,#AUTHID,STATUS,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,BIG5_Openness,BIG5_Conscientiousness,BIG5_Extraversion,BIG5_Agreeableness,BIG5_Neuroticism,Female,Age
7140,8de8bd927b7382cb4fa28b96d9c1d539,Bergeron qui  nous fais un Fosberg!!!! DÃ©bile,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/22/09 03:46 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.47700000000000004,0.431,0.4586,0.39390000000000003,0.546,0.6782459166675696,26.01940484003992
7141,8de8bd927b7382cb4fa28b96d9c1d539,Pourquoi il pleut chaque fois que je sort mes blades!!!!!!!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,07/18/09 03:44 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.5125,0.43329999999999996,0.45990000000000003,0.37799999999999995,0.5414,0.39644679366000535,29.79684857112929
7142,8de8bd927b7382cb4fa28b96d9c1d539,Schumi is back next year with Mercedes-Benz!!!!!!! SICKKKKKKKKKKKKKKKKKKKKKKKKKK,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/23/09 05:50 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.2548,0.8884000000000001,0.2532,0.5332,0.0152,0.013675850617021878,35.22580654885388
7143,8de8bd927b7382cb4fa28b96d9c1d539,"The Wings tonight and they're on a bad beat!!! Better not choke, we're on a momemtum!",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,11/21/09 04:16 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.9,0.253,0.8178,0.48829999999999996,0.6670999999999999,0.8740671897988437,16.696083940109364
7144,8de8bd927b7382cb4fa28b96d9c1d539,What's going to happen this week-end?,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/11/09 10:44 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.2218,0.54,0.17149999999999999,0.892,0.6847,0.014056445595480208,9.413137880878912
7145,8de8bd927b7382cb4fa28b96d9c1d539,IL neige..... pas dÃ©jÃ !,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/01/09 10:34 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.4772,0.4322,0.4582,0.3895,0.5414,0.4821621836303908,25.495681574124898
7146,8de8bd927b7382cb4fa28b96d9c1d539,Ma rÃ©solution de 2010: ADOPTER UN MEILLEUR STYLE DE VIE! J'pense que Ã§a Ã  de l'allure comme rÃ©solution... qu'en penser vous?,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/04/10 06:54 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.3544,0.43810000000000004,0.5907,0.2743,0.55,0.4090040459456368,21.577906387902228
7147,8de8bd927b7382cb4fa28b96d9c1d539,"It is the will of the leader to lead, not to follow! He must not guess what he must do, he must ''Know''",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/25/09 03:14 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.5656,0.4322,0.4518,0.3096,0.55,0.578361967026594,31.303407333242035
7148,8de8bd927b7382cb4fa28b96d9c1d539,less then 24 hrs and it's christmas!!! I can finally unwrap my gift!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/24/09 06:03 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.6452,0.3119,0.1711,0.37799999999999995,0.307,0.6515888471047735,19.860382982190348
7149,8de8bd927b7382cb4fa28b96d9c1d539,"They may want to take *PROPNAME* out of Christmas, but they can never take *PROPNAME* out of me. If you are proud to be a Christian and are not ashamed of *PROPNAME* then post this as your status for 1 day as a light to the world. Most people will be to ashamed or scared to do this. This was posted by a friend. If you agree, cut and paste to your wal",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,12/21/09 04:11 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.5656,0.5625,0.0723,0.7226,0.8793000000000001,0.6721583928860253,42.15473791339775
7150,8de8bd927b7382cb4fa28b96d9c1d539,Pas de mauvaise nouvelle pour l'instant! Je prÃ©sume donc que c'est une bonne chose!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/14/10 04:15 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.4914,0.44329999999999997,0.4582,0.37060000000000004,0.5418999999999999,0.6534528235805287,27.773505434264752
7151,8de8bd927b7382cb4fa28b96d9c1d539,"Encore un autre incident dans le hockey qui salit larÃ©putation, j'pense que je vais commencer Ã  m'intÃ©resser au hockey olympique Ã  la place Ã©tant donnÃ© qu'il a plus de respect dans le hockey professionnel",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/20/10 02:02 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.4914,0.54,0.361,0.4839,0.23809999999999998,0.14847275775389296,31.09503337908086
7152,8de8bd927b7382cb4fa28b96d9c1d539,La grande question maintenant.... Est-ce que le CH est une meilleure Ã©quipe sans *PROPNAME*.... Le 1er test d'une longue sÃ©rie: Samedi VS Les Rangers...,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/22/10 07:13 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.3544,0.431,0.373,0.4388,0.5518,0.02944235283885381,17.735445971639784
7153,8de8bd927b7382cb4fa28b96d9c1d539,6-0 les gars Ã©tait enragÃ©!!! Fais du bien voir Ã§a des fois!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/25/10 12:14 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.47700000000000004,0.431,0.4582,0.3937,0.5418999999999999,0.7229895219138585,25.92622841108224
7154,8de8bd927b7382cb4fa28b96d9c1d539,"Pas pire, rendez-vous pour un orthopÃ©diste, 2 semaines nice! J'm'attendais Ã  attendre l'annÃ©e du rat! lol",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/25/10 08:05 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.4917,0.3674,0.1931,0.3589,0.5413,0.30713292675966586,33.628013923949034
7155,8de8bd927b7382cb4fa28b96d9c1d539,WHAT!!!!! PHANEUF ET GIGUÃRE AVEC LES LEAFS!!!!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/31/10 07:18 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.4715,0.431,0.4639,0.4388,0.5418999999999999,0.6480343247733503,25.957575500285706
7156,8de8bd927b7382cb4fa28b96d9c1d539,"Et un autre de partie..... Juste une question qui me trotte, on joue avec une Ã©quipe incomplÃ¨te maintenant, on est supposÃ© faire quoi lÃ ?",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/21/10 07:51 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.465,0.4322,0.4679,0.38439999999999996,0.5499,0.24142055160687112,24.640922246849016
7157,8de8bd927b7382cb4fa28b96d9c1d539,"*PROPNAME*, t'es une belle ordure!!!! Selon moi, t'as sanction.... T'ES BANI DE LA  LHJMQ!!!! Tu mÃ©rite juste Ã§a toi pis les autres estie de cave de ton genre!!!!!!! Merci de salir l'image du hockey sur la scÃ¨ne nationale mais aussi internationale!",3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,01/18/10 08:39 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.47950000000000004,0.444,0.4639,0.37020000000000003,0.4644,0.29873752288370625,25.111449153193238
7158,8de8bd927b7382cb4fa28b96d9c1d539,SUPER BOWL!!!! SUPER BOWL!!!!! SUPER BOWL!!!!!!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,02/07/10 05:58 PM,562,146858,93.49,0.02,155268,0.49,0.06,0.3436,0.4962,0.6011,0.6617000000000001,0.6633,0.999999999363392,1.0
7159,8de8bd927b7382cb4fa28b96d9c1d539,Une autre semaine qui recommence!!!,3.50,2.40,3.35,3.45,4.60,n,n,n,n,y,10/12/09 08:49 AM,562,146858,93.49,0.02,155268,0.49,0.06,0.47700000000000004,0.431,0.4586,0.39390000000000003,0.546,0.6811243646858182,26.02276126224087
7160,a63a43d8a197935264abe0d57d930712,....YAWN....,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,06/25/09 05:08 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.4867,0.41969999999999996,0.3592,0.4388,0.5711999999999999,0.7248311063803284,26.64072278239998
7161,a63a43d8a197935264abe0d57d930712,Yay no black eye. Boo no fencing tomorrow night.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,06/15/09 01:37 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.7753,0.4962,0.9833,0.7867000000000001,0.242,0.9999954947338827,1.0
7162,a63a43d8a197935264abe0d57d930712,Yawn.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/15/09 03:27 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.4867,0.41969999999999996,0.3557,0.4388,0.5744,0.7303380453465579,26.706064327443954
7163,a63a43d8a197935264abe0d57d930712,is attempting to clean her apartment...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,06/16/09 07:26 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.7472,0.41119999999999995,0.264,0.37020000000000003,0.7552,0.9999999999999699,20.12254522394547
7164,a63a43d8a197935264abe0d57d930712,Doesn't like her schedule changing so often.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/09/09 03:27 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.22510000000000002,0.7873,0.7323000000000001,0.37189999999999995,0.3109,0.09567372678093744,12.840638650626136
7165,a63a43d8a197935264abe0d57d930712,had an absolutely marvelous 4th anniversary yesterday....,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/21/09 02:58 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.7922,0.5771999999999999,0.4704,0.6409999999999999,0.45640000000000003,0.9920857243849306,26.77934322410316
7166,a63a43d8a197935264abe0d57d930712,can't sleep...dang those hyper little elves running around in my brain.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/10/09 07:56 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.9834,0.253,6.0E-4,0.2652,0.9952,0.9999999999999699,44.768626549175266
7167,a63a43d8a197935264abe0d57d930712,needs to start cleaning and packing again. Boo.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/19/09 12:11 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.8969,0.6944,0.0809,0.5095000000000001,0.8793000000000001,0.9919520532757925,34.79790210739221
7168,a63a43d8a197935264abe0d57d930712,...will make a better attempt at cleaning tomorrow.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,06/18/09 02:04 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.9834,0.8745999999999999,0.9833,0.9505,0.9068,0.9999999999922454,1.0
7169,a63a43d8a197935264abe0d57d930712,Cleaning and Packing. For real this time...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/10/09 03:44 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.1625,0.7456,0.36939999999999995,0.09960000000000001,0.1366,0.9999998113108447,26.66493195178548
7170,a63a43d8a197935264abe0d57d930712,had a good weekend. :-),3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/24/09 05:56 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.1454,0.9356,0.9597,0.7964,0.005,0.950056309516188,49.73741794257629
7171,a63a43d8a197935264abe0d57d930712,Woo!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/13/09 07:50 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.4657,0.41969999999999996,0.4593,0.39390000000000003,0.5538000000000001,0.8532605383028061,27.038577834940405
7172,a63a43d8a197935264abe0d57d930712,thinks that it shouldn't take 4 phone calls to find out if you are picking up something for dinner or not.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/16/09 11:39 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.6673,0.19190000000000002,0.45990000000000003,0.1304,0.9068,0.9999999999517847,45.88957064821777
7173,a63a43d8a197935264abe0d57d930712,"Thanks for all of the Birthday wishes, I had a great day!",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/14/09 04:28 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.0024,0.9904999999999999,0.2231,0.9943000000000001,0.12369999999999999,0.7888174938532462,100.0
7174,a63a43d8a197935264abe0d57d930712,was bitten today. By an evil little Dachshund.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/06/09 12:38 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.2397,0.6665000000000001,0.11710000000000001,0.6731999999999999,0.8576,1.5019187514101995E-5,37.781262322214445
7175,a63a43d8a197935264abe0d57d930712,needs to add water to the fishtanks...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/07/09 04:44 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.22190000000000001,0.3073,0.1338,0.6385000000000001,0.45299999999999996,1.0000000994736041E-7,1.0
7176,a63a43d8a197935264abe0d57d930712,"Cleaning....mostly. Sort of. Things are actually getting done, I'm just not sure what!",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,07/30/09 05:01 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.8773000000000001,0.5771999999999999,0.373,0.9518000000000001,0.4436,0.999999995922175,21.380817884045676
7177,a63a43d8a197935264abe0d57d930712,has a stuffy nose. blargh.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/16/09 04:22 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.381,0.40630000000000005,0.34020000000000006,0.385,0.9077,0.9950725114313658,23.510903562096523
7178,a63a43d8a197935264abe0d57d930712,is packing!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/27/09 05:19 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.6401,0.5596,0.4875,0.5064,0.5414,0.9633605163887792,25.283018804864675
7179,a63a43d8a197935264abe0d57d930712,"Woo! *PROPNAME* gets back from New Mexico today! (Well, tonight)",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/11/09 04:05 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.15960000000000002,0.8923000000000001,0.5696,0.5271,0.4326,0.007211803985931281,29.82562653326167
7180,a63a43d8a197935264abe0d57d930712,Approx  2 weeks until new apartment...and I don't have a single thing packed!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,08/17/09 04:28 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.23850000000000002,0.0735,0.7322,0.096,0.7827,0.9129308647311537,3.440361047242807
7181,a63a43d8a197935264abe0d57d930712,"doobee doobee doo, wait'n on the doctor...",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/03/09 04:58 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.2547,0.5870000000000001,0.1833,0.1574,0.5708,0.9999917361820089,56.20376592994011
7182,a63a43d8a197935264abe0d57d930712,needs the internetz at her new house...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,09/22/09 05:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.5125,0.41600000000000004,0.33990000000000004,0.3552,0.7705,0.9999999997006823,33.995375527080355
7183,a63a43d8a197935264abe0d57d930712,is watching movies.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/07/09 05:44 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.38049999999999995,0.0016,0.18100000000000002,0.8,0.9711,0.9404989051645057,24.681228388607323
7184,a63a43d8a197935264abe0d57d930712,dislikes packing.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,09/02/09 02:15 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.6401,0.5495,0.4919,0.5007,0.5571,0.9763924572531493,23.039012114689914
7185,a63a43d8a197935264abe0d57d930712,is angry at her belly. Even though it no longer has staples in it.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/13/09 10:50 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.9601000000000001,0.44270000000000004,0.6006,0.4839,0.7715000000000001,0.0371141388630138,10.97332836641247
7186,a63a43d8a197935264abe0d57d930712,will be going home today!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/03/09 04:41 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.0023,0.976,0.1173,0.653,0.3068,0.8885129731133872,62.1055099653868
7187,a63a43d8a197935264abe0d57d930712,yay no more hospital!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/04/09 01:58 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.2548,0.5487,0.1527,0.3096,0.8599,0.999999989819709,45.75315060754812
7188,a63a43d8a197935264abe0d57d930712,is sitting in Barnes and Noble :-) Yay Free WiFi!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,11/03/09 10:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.7815000000000001,0.5736,0.569,0.2421,0.7234,0.8929651335559884,52.91785672412089
7189,a63a43d8a197935264abe0d57d930712,...my parents are re-confirming that they are totally nutso... :-),3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,11/09/09 01:48 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.9586,0.3153,0.4139,0.48829999999999996,0.7774,0.9999999860642848,19.17546843493859
7190,a63a43d8a197935264abe0d57d930712,has no idea...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,11/19/09 02:15 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.7763,0.3119,0.4515,0.24530000000000002,0.8382,0.09265939077904739,28.332887430962234
7191,a63a43d8a197935264abe0d57d930712,"has a new kitten! Pictures eventually, I promise!",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,11/29/09 02:02 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.5063,0.41969999999999996,0.1278,0.39390000000000003,0.6831999999999999,0.9999999993696264,25.15019499362087
7192,a63a43d8a197935264abe0d57d930712,has finished Season 2 of Stargate SG-1!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/23/09 12:15 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.3423,0.297,0.34009999999999996,0.4388,0.6633,0.7584820848776873,13.544876812205827
7193,a63a43d8a197935264abe0d57d930712,hopes that everyone had a Merry Christmas!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,12/26/09 03:22 AM,758,282821,98.84,0.01,284597,0.5,0.05,0.3436,0.4962,0.7034999999999999,0.8983,0.3389,1.0000000994736041E-7,45.243950364135884
7194,a63a43d8a197935264abe0d57d930712,WOOO! Blue Moon New Year's Eve!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,12/31/09 11:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.9035,0.2004,0.3504,0.653,0.3455,0.9999999363954319,23.035861861920694
7195,a63a43d8a197935264abe0d57d930712,"---No man will be lamented more, with less reason, than a popular celebrity.",3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,06/25/09 11:56 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.6388,0.41969999999999996,0.48350000000000004,0.3454,0.3458,4.195104177436806E-5,2.2361738790500802
7196,a63a43d8a197935264abe0d57d930712,thinks that she's allowed to have foooooooood today!,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/02/09 01:07 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.2488,0.2011,0.6992,0.16269999999999998,0.9981,0.9969638160133321,55.91868826058817
7197,a63a43d8a197935264abe0d57d930712,wishes that Facebook would trash the RIGHT things when they decide to go and clean house...,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,02/09/10 05:42 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.5125,0.5771999999999999,0.31010000000000004,0.8983,0.5613,0.9999963664323591,19.247158817055602
7198,a63a43d8a197935264abe0d57d930712,is on day 2 of hospitalization. Appendiectomy is not fun. Boo vestigial organs.,3.10,2.00,3.25,3.90,4.60,n,n,n,y,y,10/01/09 02:47 PM,758,282821,98.84,0.01,284597,0.5,0.05,0.23850000000000002,0.32380000000000003,0.2231,0.7226,0.4644,0.32182784885952637,21.513788769142057
7199,3b474abc02985674f2b64e46a939bb3d,Me + Exams = Epic Phail ~.~,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,06/30/09 01:57 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.6606000000000001,0.3061,0.1833,0.48829999999999996,0.6633,1.3326622100912048E-6,1.0
7200,3b474abc02985674f2b64e46a939bb3d,*begins chanting in an unknown language with warcraft music playing in the background*,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,06/21/09 02:55 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.9031999999999999,0.12279999999999999,0.2231,0.8742,0.425,2.802929329697662E-4,5.781426739417931
7201,3b474abc02985674f2b64e46a939bb3d,Is gonna get his own laptop soon (tomorrow) >.> Finally... after all these years... waiting... for my revenge!! (on the online world that is) :O,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,07/07/09 10:29 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.6246,0.6984999999999999,0.1711,0.5142,0.2228,0.9933148379349488,13.235706805211604
7202,3b474abc02985674f2b64e46a939bb3d,After spending time on watching Code Geass instead of doing my PW... I realised... that is was soooo worth it... Best Anime Show Ever... Fuck The Ending... ugh...,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,07/16/09 09:27 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.151,0.3073,0.3478,0.39390000000000003,0.4644,0.9999999988388739,33.99755295759815
7203,3b474abc02985674f2b64e46a939bb3d,ITS OVER 9000!!!@#$%^&!! :D,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/02/09 02:12 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.3809,0.41600000000000004,0.4916,0.5007,0.5413,0.28931964879918043,22.576237860138274
7204,3b474abc02985674f2b64e46a939bb3d,"Believes that life is like the open sea, and truth is the wind in our sails. (no wonder I'm not moving)",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/09/09 04:52 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.8687,0.4156,0.7128,0.8742,0.4282,0.9967655751854597,33.71323324077969
7205,3b474abc02985674f2b64e46a939bb3d,I suck!,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/14/09 06:06 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.5069,0.3019,0.17679999999999998,0.24530000000000002,0.4644,2.7022863993896224E-4,34.04254077989863
7206,3b474abc02985674f2b64e46a939bb3d,Just experienced water rationing. It was fun. It's what happens when construction workers screw up and break the water pipe for your block... LOL (no water the whole day today and tomorrow) :o,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/13/09 10:39 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.6503,0.43060000000000004,0.6992,0.8983,0.4647,1.0000000994736041E-7,3.3300792874013285
7207,3b474abc02985674f2b64e46a939bb3d,"Just had an awesome Friday. Like, Seriously... haha",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/15/09 07:06 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.6526000000000001,0.4067,0.9833,0.9549,0.1343,0.8837078574923386,11.253566769323546
7208,3b474abc02985674f2b64e46a939bb3d,SongRocxzxzxzxzzx,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/05/09 08:01 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.4772,0.431,0.4518,0.3937,0.5499,0.6783692984469377,26.117990422048194
7209,3b474abc02985674f2b64e46a939bb3d,"I have to run, run to the moment that set me free. I need to know why I hear the sound... the sound of my dream -",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,07/10/09 07:50 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.9834,0.4485,0.8026000000000001,0.8926000000000001,0.1795,0.002186358019512912,32.4934755116417
7210,3b474abc02985674f2b64e46a939bb3d,Nothing comes to my mind...,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/21/09 03:56 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.8948999999999999,0.2086,0.6992,0.7879,0.4647,1.0000000994736041E-7,38.47700961974174
7211,3b474abc02985674f2b64e46a939bb3d,Realised that he is actually a Virgo... lol,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/23/09 02:03 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.6606000000000001,0.2977,0.3682,0.26940000000000003,0.5744,0.743441015539895,27.47285508876431
7212,3b474abc02985674f2b64e46a939bb3d,There is no emotion; there is peace.  There is no ignorance; there is knowledge.  There is no passion; there is serenity.  There is no death; there is the Force.,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,06/15/09 03:35 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.9834,0.54,0.1711,0.1304,0.5032,3.1389000578223545E-5,16.498356118719883
7213,3b474abc02985674f2b64e46a939bb3d,"Thanks to some random person in my class having H1N1, my exams have been postponed for like... A ENTIRE WEEK!!! So now... Back to Warcraft... and imma panic later XD",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,07/03/09 04:48 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.2488,0.8695,0.17120000000000002,0.3458,0.2151,0.16754549963286924,15.115694373283485
7214,3b474abc02985674f2b64e46a939bb3d,Needs to wake up...,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,08/31/09 02:53 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.5656,0.43810000000000004,0.3592,0.38299999999999995,0.5700999999999999,0.3168750950416476,30.317448207186413
7215,3b474abc02985674f2b64e46a939bb3d,needs to change...,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/09/09 12:32 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.29510000000000003,0.6879000000000001,0.11779999999999999,0.2529,0.12369999999999999,0.0010406212531738092,41.34230265945314
7216,3b474abc02985674f2b64e46a939bb3d,is now even less likely to study because fortune teller genius told him that he didn't have to >.>,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/15/09 03:03 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.0909,0.2003,0.11380000000000001,0.1058,0.27449999999999997,0.01676514371466621,28.89082309268765
7217,3b474abc02985674f2b64e46a939bb3d,"Loves the rain, it makes him feel better for some reason... good bye suicidal thoughts, hello happy ones ^^ MOAR RAIN PLZ!!!!! D:",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/17/09 02:27 PM,804,312739,97.12,0.01,321175,0.5,0.01,0.9834,0.3061,0.6522,0.8088,0.8595999999999999,0.999999991622016,30.08901497850278
7218,3b474abc02985674f2b64e46a939bb3d,Needs to stop consumption of harmful substances ... but can't D:,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/20/09 10:52 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.5656,0.7906,0.050199999999999995,0.35479999999999995,0.9961,0.999999999612015,16.153109327914375
7219,3b474abc02985674f2b64e46a939bb3d,"Thanks everyone, for the birthday wishes, appreciate it (:",3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/22/09 09:14 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.048,0.8420000000000001,0.5907,0.9943000000000001,0.32880000000000004,0.999999386136334,86.01962176789188
7220,3b474abc02985674f2b64e46a939bb3d,wants the world to hurry up and end already.....,3.60,1.95,4.20,3.60,4.80,y,n,y,y,y,09/27/09 06:30 AM,804,312739,97.12,0.01,321175,0.5,0.01,0.9652,0.9904999999999999,0.5307,0.9493,0.132,6.141868873900301E-4,1.0
